Year,Region,Country Name,Income Group,Cost - Men (% of income per capita),Cost - Men (% of income per capita) - Score,Cost - Women (% of income per capita),Cost - Women (% of income per capita) - Score,Procedures required - Men (number),Procedures required - Men (number) - Score,Procedures required - Women (number),Procedures required - Women (number) - Score,Time - Men (days),Time - Men (days) - Score,Time - Women (days),Time - Women (days)- Score,Cost (Average) - Score,Procedures required (Average) - Score,Time (Average) - Score,Cost (Average),Procedures required (Average),Time (Average)
2017,Latin America & Caribbean,Barbados,High income,7.7,96.15479,7.7,96.15479,7.0,64.70588,7.0,64.70588,16.0,84.42211,16.0,84.42211,96.15479,64.70588,84.42211,7.7,7.0,16.0
2017,Latin America & Caribbean,Chile,High income,5.9,97.05017,5.9,97.05017,8.0,58.82353,8.0,58.82353,7.5,92.96482,7.5,92.96482,97.05017,58.82353,92.96482,5.9,8.0,7.5
2017,Latin America & Caribbean,Colombia,Upper middle income,14.1,92.95139,14.1,92.95139,8.0,58.82353,8.0,58.82353,11.0,89.44724,11.0,89.44724,92.95139,58.82353,89.44724,14.1,8.0,11.0
2017,Latin America & Caribbean,Costa Rica,Upper middle income,9.1,95.46925,9.1,95.46925,9.0,52.94118,9.0,52.94118,22.5,77.88945,22.5,77.88945,95.46925,52.94118,77.88945,9.1,9.0,22.5
2017,Latin America & Caribbean,Dominica,Upper middle income,15.7,92.1471,15.7,92.1471,5.0,76.47059,5.0,76.47059,12.0,88.44221,12.0,88.44221,92.1471,76.47059,88.44221,15.7,5.0,12.0
2017,Latin America & Caribbean,Dominican Republic,Upper middle income,14.8,92.5822,14.8,92.5822,7.0,64.70588,7.0,64.70588,18.5,81.90955,18.5,81.90955,92.5822,64.70588,81.90955,14.8,7.0,18.5
2017,Latin America & Caribbean,Ecuador,Upper middle income,32.4,83.81079,32.4,83.81079,11.0,41.17647,11.0,41.17647,48.5,51.75879,48.5,51.75879,83.81079,41.17647,51.75879,32.4,11.0,48.5
2017,Latin America & Caribbean,Grenada,Upper middle income,15.8,92.08117,15.8,92.08117,6.0,70.58824,6.0,70.58824,15.0,85.42714,15.0,85.42714,92.08117,70.58824,85.42714,15.8,6.0,15.0
2017,Latin America & Caribbean,Guatemala,Upper middle income,24.1,87.93057,24.1,87.93057,9.0,52.94118,9.0,52.94118,26.5,73.86935,26.5,73.86935,87.93057,52.94118,73.86935,24.1,9.0,26.5
2017,Latin America & Caribbean,Guyana,Upper middle income,10.7,94.67067,10.7,94.67067,7.0,64.70588,7.0,64.70588,18.0,82.41206,18.0,82.41206,94.67067,64.70588,82.41206,10.7,7.0,18.0
2017,Latin America & Caribbean,Honduras,Lower middle income,39.5,80.25396,39.5,80.25396,11.0,41.17647,11.0,41.17647,42.0,58.29146,42.0,58.29146,80.25396,41.17647,58.29146,39.5,11.0,42.0
2017,Latin America & Caribbean,Haiti,Low income,219.3,0.0,219.3,0.0,12.0,35.29412,12.0,35.29412,97.0,3.01508,97.0,3.01508,0.0,35.29412,3.01508,219.3,12.0,97.0
2017,Latin America & Caribbean,Jamaica,Upper middle income,4.3,97.86963,4.3,97.86963,2.0,94.11765,2.0,94.11765,10.0,90.45226,10.0,90.45226,97.86963,94.11765,90.45226,4.3,2.0,10.0
2017,Latin America & Caribbean,St. Kitts and Nevis,High income,7.2,96.38555,7.2,96.38555,7.0,64.70588,7.0,64.70588,18.5,81.90955,18.5,81.90955,96.38555,64.70588,81.90955,7.2,7.0,18.5
2017,Latin America & Caribbean,St. Lucia,Upper middle income,21.4,89.27797,21.4,89.27797,5.0,76.47059,5.0,76.47059,11.0,89.44724,11.0,89.44724,89.27797,76.47059,89.44724,21.4,5.0,11.0
2017,Latin America & Caribbean,Mexico,Upper middle income,17.8,91.09143,17.8,91.09143,7.83,59.82353,7.83,59.82353,8.415,92.04523,8.415,92.04523,91.09143,59.82353,92.04523,17.8,7.83,8.415
2017,Latin America & Caribbean,Nicaragua,Lower middle income,68.0,65.99136,68.0,65.99136,7.0,64.70588,7.0,64.70588,14.0,86.43216,14.0,86.43216,65.99136,64.70588,86.43216,68.0,7.0,14.0
2017,Latin America & Caribbean,Panama,High income,6.6,96.7073,6.6,96.7073,5.0,76.47059,5.0,76.47059,6.0,94.47236,6.0,94.47236,96.7073,76.47059,94.47236,6.6,5.0,6.0
2017,Latin America & Caribbean,Peru,Upper middle income,7.4,96.28308,7.4,96.28308,8.0,58.82353,8.0,58.82353,41.0,59.29648,41.0,59.29648,96.28308,58.82353,59.29648,7.4,8.0,41.0
2017,Latin America & Caribbean,Puerto Rico,High income,1.3,99.34722,1.3,99.34722,6.0,70.58824,6.0,70.58824,5.5,94.97487,5.5,94.97487,99.34722,70.58824,94.97487,1.3,6.0,5.5
2017,Latin America & Caribbean,Paraguay,Upper middle income,58.1,70.96293,58.1,70.96293,7.0,64.70588,7.0,64.70588,35.0,65.32663,35.0,65.32663,70.96293,64.70588,65.32663,58.1,7.0,35.0
2017,Latin America & Caribbean,El Salvador,Lower middle income,41.4,79.28928,41.4,79.28928,9.0,52.94118,9.0,52.94118,16.5,83.9196,16.5,83.9196,79.28928,52.94118,83.9196,41.4,9.0,16.5
2017,Latin America & Caribbean,Suriname,Upper middle income,96.5,51.75532,96.5,51.75532,8.0,58.82353,8.0,58.82353,66.0,34.17085,66.0,34.17085,51.75532,58.82353,34.17085,96.5,8.0,66.0
2017,Latin America & Caribbean,Trinidad and Tobago,High income,0.6,99.68992,0.6,99.68992,7.0,64.70588,7.0,64.70588,10.5,89.94975,10.5,89.94975,99.68992,64.70588,89.94975,0.6,7.0,10.5
2017,Latin America & Caribbean,Uruguay,High income,22.5,88.73248,22.5,88.73248,5.0,76.47059,5.0,76.47059,6.5,93.96985,6.5,93.96985,88.73248,76.47059,93.96985,22.5,5.0,6.5
2017,Latin America & Caribbean,St. Vincent and the Grenadines,Upper middle income,16.1,91.95455,16.1,91.95455,7.0,64.70588,7.0,64.70588,10.0,90.45226,10.0,90.45226,91.95455,64.70588,90.45226,16.1,7.0,10.0
2017,Latin America & Caribbean,Venezuela,Upper middle income,136.8,31.58287,136.8,31.58287,20.0,0.0,20.0,0.0,230.0,0.0,230.0,0.0,31.58287,0.0,0.0,136.8,20.0,230.0
2017,Middle East & North Africa,United Arab Emirates,High income,13.0,93.47862,13.0,93.47862,4.0,82.35294,5.0,76.47059,8.0,92.46231,9.0,91.45729,93.47862,79.411765,91.9598,13.0,4.5,8.5
2017,Middle East & North Africa,Bahrain,High income,1.2,99.40682,1.2,99.40682,6.0,70.58824,7.0,64.70588,8.0,92.46231,9.0,91.45729,99.40682,67.64706,91.9598,1.2,6.5,8.5
2017,Middle East & North Africa,Djibouti,Lower middle income,156.0,22.01873,156.0,22.01873,7.0,64.70588,7.0,64.70588,14.0,86.43216,14.0,86.43216,22.01873,64.70588,86.43216,156.0,7.0,14.0
2017,Middle East & North Africa,Algeria,Upper middle income,11.1,94.456,11.1,94.456,12.0,35.29412,12.0,35.29412,18.0,82.41206,18.0,82.41206,94.456,35.29412,82.41206,11.1,12.0,18.0
2017,Middle East & North Africa,Egypt,Lower middle income,22.6,88.68723,22.6,88.68723,9.0,52.94118,10.0,47.05882,16.0,84.42211,17.0,83.41709,88.68723,50.0,83.9196,22.6,9.5,16.5
2017,Middle East & North Africa,Iran,Upper middle income,1.2,99.40781,1.2,99.40781,10.0,47.05882,11.0,41.17647,72.0,28.1407,73.0,27.13568,99.40781,44.117644999999996,27.63819,1.2,10.5,72.5
2017,Middle East & North Africa,Iraq,Upper middle income,51.9,74.075,51.9,74.075,9.0,52.94118,10.0,47.05882,34.0,66.33166,35.0,65.32663,74.075,50.0,65.829145,51.9,9.5,34.5
2017,Middle East & North Africa,Israel,High income,3.3,98.33366,3.3,98.33366,4.0,82.35294,4.0,82.35294,11.0,89.44724,11.0,89.44724,98.33366,82.35294,89.44724,3.3,4.0,11.0
2017,Middle East & North Africa,Jordan,Upper middle income,20.6,89.69046,20.6,89.69046,7.0,64.70588,8.0,58.82353,12.0,88.44221,13.0,87.43719,89.69046,61.76470499999999,87.9397,20.6,7.5,12.5
2017,Middle East & North Africa,Kuwait,High income,2.8,98.58911,2.8,98.58911,12.0,35.29412,13.0,29.41176,61.0,39.19598,62.0,38.19095,98.58911,32.352940000000004,38.693465,2.8,12.5,61.5
2017,Middle East & North Africa,Lebanon,Upper middle income,40.6,79.72102,40.6,79.72102,8.0,58.82353,8.0,58.82353,15.0,85.42714,15.0,85.42714,79.72102,58.82353,85.42714,40.6,8.0,15.0
2017,Middle East & North Africa,Libya,Upper middle income,31.2,84.40949,31.2,84.40949,10.0,47.05882,10.0,47.05882,35.0,65.32663,35.0,65.32663,84.40949,47.05882,65.32663,31.2,10.0,35.0
2017,Middle East & North Africa,Morocco,Lower middle income,7.9,96.06164,7.9,96.06164,5.0,76.47059,5.0,76.47059,10.0,90.45226,10.0,90.45226,96.06164,76.47059,90.45226,7.9,5.0,10.0
2017,Middle East & North Africa,Malta,High income,12.3,93.853,12.3,93.853,9.0,52.94118,9.0,52.94118,26.0,74.37186,26.0,74.37186,93.853,52.94118,74.37186,12.3,9.0,26.0
2017,Middle East & North Africa,Oman,High income,4.1,97.97496,4.1,97.97496,5.0,76.47059,6.0,70.58824,7.0,93.46734,8.0,92.46231,97.97496,73.529415,92.96482499999999,4.1,5.5,7.5
2017,Middle East & North Africa,West Bank and Gaza,Lower middle income,46.8,76.59498,46.8,76.59498,10.0,47.05882,11.0,41.17647,43.0,57.28643,44.0,56.28141,76.59498,44.117644999999996,56.78392,46.8,10.5,43.5
2017,Middle East & North Africa,Qatar,High income,5.8,97.10215,5.8,97.10215,9.0,52.94118,10.0,47.05882,9.5,90.95477,10.5,89.94975,97.10215,50.0,90.45226,5.8,9.5,10.0
2017,Middle East & North Africa,Saudi Arabia,High income,6.0,97.01308,6.0,97.01308,13.0,29.41176,15.0,17.64706,18.5,81.90955,20.5,79.8995,97.01308,23.52941,80.904525,6.0,14.0,19.5
2017,Middle East & North Africa,Syrian Arab Republic,Low income,8.9,95.54594,8.9,95.54594,7.0,64.70588,8.0,58.82353,15.0,85.42714,16.0,84.42211,95.54594,61.76470499999999,84.92462499999999,8.9,7.5,15.5
2017,Middle East & North Africa,Tunisia,Lower middle income,4.7,97.65775,4.7,97.65775,11.0,41.17647,11.0,41.17647,13.0,87.43719,13.0,87.43719,97.65775,41.17647,87.43719,4.7,11.0,13.0
2017,Middle East & North Africa,Yemen,Low income,82.2,58.89602,82.2,58.89602,6.0,70.58824,7.0,64.70588,40.0,60.30151,41.0,59.29648,58.89602,67.64706,59.798995000000005,82.2,6.5,40.5
2017,North America,Canada,High income,0.4,99.81785,0.4,99.81785,2.0,94.11765,2.0,94.11765,1.5,98.99497,1.5,98.99497,99.81785,94.11765,98.99497,0.4,2.0,1.5
2017,North America,United States,High income,1.1,99.44186,1.1,99.44186,6.0,70.58824,6.0,70.58824,5.6,94.87437,5.6,94.87437,99.44186,70.58824,94.87437,1.1,6.0,5.6
2017,South Asia,Afghanistan,Low income,19.9,90.04752,19.9,90.04752,4.0,82.35294,5.0,76.47059,8.0,92.46231,9.0,91.45729,90.04752,79.411765,91.9598,19.9,4.5,8.5
2017,South Asia,Bangladesh,Lower middle income,15.6,92.18423,15.6,92.18423,9.0,52.94118,9.0,52.94118,19.5,80.90452,19.5,80.90452,92.18423,52.94118,80.90452,15.6,9.0,19.5
2017,South Asia,Bhutan,Lower middle income,3.8,98.10198,3.8,98.10198,8.0,58.82353,8.0,58.82353,15.0,85.42714,15.0,85.42714,98.10198,58.82353,85.42714,3.8,8.0,15.0
2017,South Asia,India,Lower middle income,14.0,92.97984,14.0,92.97984,13.94,23.88235,13.94,23.88235,28.47,71.88945,28.47,71.88945,92.97984,23.88235,71.88945,14.0,13.94,28.47
2017,South Asia,Sri Lanka,Upper middle income,12.2,93.91643,12.2,93.91643,7.0,64.70588,7.0,64.70588,9.0,91.45729,9.0,91.45729,93.91643,64.70588,91.45729,12.2,7.0,9.0
2017,South Asia,Maldives,Upper middle income,5.2,97.38029,5.2,97.38029,6.0,70.58824,6.0,70.58824,12.0,88.44221,12.0,88.44221,97.38029,70.58824,88.44221,5.2,6.0,12.0
2017,South Asia,Nepal,Low income,26.1,86.94692,26.1,86.94692,7.0,64.70588,7.0,64.70588,17.0,83.41709,17.0,83.41709,86.94692,64.70588,83.41709,26.1,7.0,17.0
2017,South Asia,Pakistan,Lower middle income,12.8,93.58385,12.8,93.58385,13.0,29.41176,13.0,29.41176,20.0,80.40201,20.0,80.40201,93.58385,29.41176,80.40201,12.8,13.0,20.0
2017,Sub-Saharan Africa,Angola,Lower middle income,20.7,89.63834,20.7,89.63834,7.0,64.70588,7.0,64.70588,36.0,64.32161,36.0,64.32161,89.63834,64.70588,64.32161,20.7,7.0,36.0
2017,Sub-Saharan Africa,Burundi,Low income,13.9,93.06601,13.9,93.06601,3.0,88.23529,3.0,88.23529,4.0,96.48241,4.0,96.48241,93.06601,88.23529,96.48241,13.9,3.0,4.0
2017,Sub-Saharan Africa,Benin,Low income,3.7,98.14798,3.8,98.1153,5.0,76.47059,6.0,70.58824,8.0,92.46231,9.0,91.45729,98.13164,73.529415,91.9598,3.75,5.5,8.5
2017,Sub-Saharan Africa,Burkina Faso,Low income,43.4,78.32432,43.4,78.32432,3.0,88.23529,3.0,88.23529,13.0,87.43719,13.0,87.43719,78.32432,88.23529,87.43719,43.4,3.0,13.0
2017,Sub-Saharan Africa,Botswana,Upper middle income,0.8,99.62236,0.8,99.62236,9.0,52.94118,9.0,52.94118,48.0,52.26131,48.0,52.26131,99.62236,52.94118,52.26131,0.8,9.0,48.0
2017,Sub-Saharan Africa,Central African Republic,Low income,186.0,6.9909,186.0,6.9909,10.0,47.05882,10.0,47.05882,22.0,78.39196,22.0,78.39196,6.9909,47.05882,78.39196,186.0,10.0,22.0
2017,Sub-Saharan Africa,Côte d'Ivoire,Lower middle income,18.9,90.52961,18.9,90.52961,5.0,76.47059,5.0,76.47059,7.0,93.46734,7.0,93.46734,90.52961,76.47059,93.46734,18.9,5.0,7.0
2017,Sub-Saharan Africa,Cameroon,Lower middle income,32.0,84.00588,32.4,83.79955,6.0,70.58824,7.0,64.70588,16.0,84.42211,17.0,83.41709,83.902715,67.64706,83.9196,32.2,6.5,16.5
2017,Sub-Saharan Africa,Dem. Rep. Congo,Low income,29.3,85.36585,29.3,85.36585,6.0,70.58824,7.0,64.70588,11.0,89.44724,12.0,88.44221,85.36585,67.64706,88.944725,29.3,6.5,11.5
2017,Sub-Saharan Africa,Congo,Lower middle income,61.2,69.39634,61.2,69.39634,11.0,41.17647,12.0,35.29412,50.0,50.25126,51.0,49.24623,69.39634,38.235295,49.748745,61.2,11.5,50.5
2017,Sub-Saharan Africa,Comoros,Lower middle income,98.4,50.80339,98.4,50.80339,9.0,52.94118,9.0,52.94118,16.0,84.42211,16.0,84.42211,50.80339,52.94118,84.42211,98.4,9.0,16.0
2017,Sub-Saharan Africa,Cabo Verde,Lower middle income,14.7,92.66956,14.7,92.66956,9.0,52.94118,9.0,52.94118,18.0,82.41206,18.0,82.41206,92.66956,52.94118,82.41206,14.7,9.0,18.0
2017,Sub-Saharan Africa,Eritrea,Low income,37.6,81.20923,37.6,81.20923,13.0,29.41176,13.0,29.41176,84.0,16.0804,84.0,16.0804,81.20923,29.41176,16.0804,37.6,13.0,84.0
2017,Sub-Saharan Africa,Ethiopia,Low income,69.3,65.37224,69.3,65.37224,14.0,23.52941,14.0,23.52941,35.0,65.32663,35.0,65.32663,65.37224,23.52941,65.32663,69.3,14.0,35.0
2017,Sub-Saharan Africa,Gabon,Upper middle income,14.3,92.85765,14.3,92.85765,9.0,52.94118,9.0,52.94118,47.0,53.26633,47.0,53.26633,92.85765,52.94118,53.26633,14.3,9.0,47.0
2017,Sub-Saharan Africa,Ghana,Lower middle income,19.7,90.172,19.7,90.172,8.0,58.82353,8.0,58.82353,14.0,86.43216,14.0,86.43216,90.172,58.82353,86.43216,19.7,8.0,14.0
2017,Sub-Saharan Africa,Guinea,Low income,72.8,63.59568,72.8,63.59568,7.0,64.70588,7.0,64.70588,15.0,85.42714,15.0,85.42714,63.59568,64.70588,85.42714,72.8,7.0,15.0
2017,Sub-Saharan Africa,The Gambia,Low income,125.2,37.41515,125.2,37.41515,7.0,64.70588,7.0,64.70588,25.0,75.37688,25.0,75.37688,37.41515,64.70588,75.37688,125.2,7.0,25.0
2017,Sub-Saharan Africa,Guinea-Bissau,Low income,105.6,47.19185,105.6,47.19185,8.0,58.82353,9.0,52.94118,8.0,92.46231,9.0,91.45729,47.19185,55.882355000000004,91.9598,105.6,8.5,8.5
2017,Sub-Saharan Africa,Equatorial Guinea,Upper middle income,102.7,48.64391,102.7,48.64391,17.0,5.88235,17.0,5.88235,149.0,0.0,149.0,0.0,48.64391,5.88235,0.0,102.7,17.0,149.0
2017,Sub-Saharan Africa,Kenya,Lower middle income,28.2,85.89168,28.2,85.89168,9.0,52.94118,9.0,52.94118,22.0,78.39196,22.0,78.39196,85.89168,52.94118,78.39196,28.2,9.0,22.0
2017,Sub-Saharan Africa,Liberia,Low income,16.7,91.62922,16.7,91.62922,5.0,76.47059,5.0,76.47059,6.0,94.47236,6.0,94.47236,91.62922,76.47059,94.47236,16.7,5.0,6.0
2017,Sub-Saharan Africa,Lesotho,Lower middle income,8.1,95.93397,8.1,95.93397,7.0,64.70588,7.0,64.70588,29.0,71.35678,29.0,71.35678,95.93397,64.70588,71.35678,8.1,7.0,29.0
2017,Sub-Saharan Africa,Madagascar,Low income,40.4,79.77978,40.4,79.77978,8.0,58.82353,8.0,58.82353,12.0,88.44221,12.0,88.44221,79.77978,58.82353,88.44221,40.4,8.0,12.0
2017,Sub-Saharan Africa,Mali,Low income,61.0,69.51562,61.0,69.51562,5.0,76.47059,5.0,76.47059,8.5,91.9598,8.5,91.9598,69.51562,76.47059,91.9598,61.0,5.0,8.5
2017,Sub-Saharan Africa,Mozambique,Low income,64.6,67.71311,64.6,67.71311,10.0,47.05882,10.0,47.05882,21.0,79.39698,21.0,79.39698,67.71311,47.05882,79.39698,64.6,10.0,21.0
2017,Sub-Saharan Africa,Mauritania,Lower middle income,19.4,90.2959,19.4,90.2959,7.0,64.70588,7.0,64.70588,8.0,92.46231,8.0,92.46231,90.2959,64.70588,92.46231,19.4,7.0,8.0
2017,Sub-Saharan Africa,Mauritius,Upper middle income,1.8,99.10069,1.8,99.09674,5.0,76.47059,6.0,70.58824,6.0,94.47236,7.0,93.46734,99.098715,73.529415,93.96985,1.8,5.5,6.5
2017,Sub-Saharan Africa,Malawi,Low income,42.2,78.88607,42.2,78.88607,7.0,64.70588,7.0,64.70588,37.0,63.31658,37.0,63.31658,78.88607,64.70588,63.31658,42.2,7.0,37.0
2017,Sub-Saharan Africa,Namibia,Upper middle income,11.5,94.26874,11.5,94.26874,10.0,47.05882,10.0,47.05882,66.0,34.17085,66.0,34.17085,94.26874,47.05882,34.17085,11.5,10.0,66.0
2017,Sub-Saharan Africa,Niger,Low income,32.4,83.81619,32.4,83.81619,5.0,76.47059,5.0,76.47059,11.0,89.44724,11.0,89.44724,83.81619,76.47059,89.44724,32.4,5.0,11.0
2017,Sub-Saharan Africa,Nigeria,Lower middle income,31.3,84.3653,31.3,84.3653,8.46,56.11765,8.46,56.11765,24.92,75.45729,24.92,75.45729,84.3653,56.11765,75.45729,31.3,8.46,24.92
2017,Sub-Saharan Africa,Rwanda,Low income,48.5,75.72902,48.5,75.72902,5.0,76.47059,5.0,76.47059,4.0,96.48241,4.0,96.48241,75.72902,76.47059,96.48241,48.5,5.0,4.0
2017,Sub-Saharan Africa,Sudan,Lower middle income,30.5,84.73772,30.5,84.73772,10.0,47.05882,11.0,41.17647,36.0,64.32161,37.0,63.31658,84.73772,44.117644999999996,63.819095000000004,30.5,10.5,36.5
2017,Sub-Saharan Africa,Senegal,Lower middle income,62.7,68.632,62.7,68.632,4.0,82.35294,4.0,82.35294,6.0,94.47236,6.0,94.47236,68.632,82.35294,94.47236,62.7,4.0,6.0
2017,Sub-Saharan Africa,Sierra Leone,Low income,8.6,95.67659,8.6,95.67659,5.0,76.47059,5.0,76.47059,8.0,92.46231,8.0,92.46231,95.67659,76.47059,92.46231,8.6,5.0,8.0
2017,Sub-Saharan Africa,Somalia,Low income,176.5,11.76471,176.5,11.76471,9.0,52.94118,9.0,52.94118,70.0,30.15075,70.0,30.15075,11.76471,52.94118,30.15075,176.5,9.0,70.0
2017,Sub-Saharan Africa,South Sudan,Low income,422.4,0.0,422.4,0.0,13.0,29.41176,13.0,29.41176,14.0,86.43216,14.0,86.43216,0.0,29.41176,86.43216,422.4,13.0,14.0
2017,Sub-Saharan Africa,São Tomé and Principe,Lower middle income,15.2,92.38183,15.2,92.38183,6.0,70.58824,6.0,70.58824,7.0,93.46734,7.0,93.46734,92.38183,70.58824,93.46734,15.2,6.0,7.0
2017,Sub-Saharan Africa,Eswatini,Lower middle income,16.6,91.69899,16.6,91.69899,12.0,35.29412,12.0,35.29412,30.0,70.35176,30.0,70.35176,91.69899,35.29412,70.35176,16.6,12.0,30.0
2017,Sub-Saharan Africa,Seychelles,High income,13.4,93.29235,13.4,93.29235,9.0,52.94118,9.0,52.94118,32.0,68.34171,32.0,68.34171,93.29235,52.94118,68.34171,13.4,9.0,32.0
2017,Sub-Saharan Africa,Chad,Low income,159.8,20.09692,159.8,20.09692,9.0,52.94118,9.0,52.94118,60.0,40.20101,60.0,40.20101,20.09692,52.94118,40.20101,159.8,9.0,60.0
2017,Sub-Saharan Africa,Togo,Low income,71.2,64.41389,71.2,64.41389,5.0,76.47059,5.0,76.47059,6.0,94.47236,6.0,94.47236,64.41389,76.47059,94.47236,71.2,5.0,6.0
2017,Sub-Saharan Africa,Tanzania,Low income,54.0,73.00354,54.0,73.00354,11.0,41.17647,11.0,41.17647,29.0,71.35678,29.0,71.35678,73.00354,41.17647,71.35678,54.0,11.0,29.0
2017,Sub-Saharan Africa,Uganda,Low income,46.1,76.9666,46.1,76.9666,13.0,29.41176,13.0,29.41176,26.0,74.37186,26.0,74.37186,76.9666,29.41176,74.37186,46.1,13.0,26.0
2017,Sub-Saharan Africa,South Africa,Upper middle income,0.2,99.87636,0.2,99.87636,7.0,64.70588,7.0,64.70588,45.0,55.27638,45.0,55.27638,99.87636,64.70588,55.27638,0.2,7.0,45.0
2017,Sub-Saharan Africa,Zambia,Lower middle income,34.7,82.66115,34.7,82.66115,7.0,64.70588,7.0,64.70588,8.5,91.9598,8.5,91.9598,82.66115,64.70588,91.9598,34.7,7.0,8.5
2017,Sub-Saharan Africa,Zimbabwe,Lower middle income,121.5,39.23881,121.5,39.23881,10.0,47.05882,10.0,47.05882,91.0,9.04523,91.0,9.04523,39.23881,47.05882,9.04523,121.5,10.0,91.0
2018,East Asia & Pacific,Australia,High income,0.7,99.65202,0.7,99.65202,3.0,88.23529,3.0,88.23529,2.5,97.98995,2.5,97.98995,99.65202,88.23529,97.98995,0.7,3.0,2.5
2018,East Asia & Pacific,Brunei,High income,1.1,99.46543,1.1,99.46543,5.0,76.47059,6.0,70.58824,12.0,88.44221,13.0,87.43719,99.46543,73.529415,87.9397,1.1,5.5,12.5
2018,East Asia & Pacific,China,Upper middle income,1.5,99.25444,1.5,99.25444,7.0,64.70588,7.0,64.70588,22.9,77.48744,22.9,77.48744,99.25444,64.70588,77.48744,1.5,7.0,22.9
2018,East Asia & Pacific,Fiji,Upper middle income,16.9,91.5527,16.9,91.5527,11.0,41.17647,11.0,41.17647,40.0,60.30151,40.0,60.30151,91.5527,41.17647,60.30151,16.9,11.0,40.0
2018,East Asia & Pacific,Micronesia,Lower middle income,141.7,29.12842,141.7,29.12842,7.0,64.70588,7.0,64.70588,16.0,84.42211,16.0,84.42211,29.12842,64.70588,84.42211,141.7,7.0,16.0
2018,East Asia & Pacific,"Hong Kong SAR, China",High income,1.1,99.43365,1.1,99.43365,2.0,94.11765,2.0,94.11765,1.5,98.99497,1.5,98.99497,99.43365,94.11765,98.99497,1.1,2.0,1.5
2018,East Asia & Pacific,Indonesia,Lower middle income,11.0,94.5142,11.0,94.5142,12.22,34.0,12.22,34.0,24.54,75.8392,24.54,75.8392,94.5142,34.0,75.8392,11.0,12.22,24.54
2018,East Asia & Pacific,Japan,High income,7.5,96.26626,7.5,96.26626,8.0,58.82353,8.0,58.82353,11.15,89.29648,11.15,89.29648,96.26626,58.82353,89.29648,7.5,8.0,11.15
2018,East Asia & Pacific,Cambodia,Lower middle income,51.3,74.32653,51.3,74.32653,9.0,52.94118,9.0,52.94118,99.0,1.00503,99.0,1.00503,74.32653,52.94118,1.00503,51.3,9.0,99.0
2018,East Asia & Pacific,Kiribati,Lower middle income,40.2,79.87789,40.2,79.87789,7.0,64.70588,7.0,64.70588,31.0,69.34673,31.0,69.34673,79.87789,64.70588,69.34673,40.2,7.0,31.0
2018,East Asia & Pacific,Korea,High income,14.6,92.71871,14.6,92.71871,3.0,88.23529,3.0,88.23529,8.0,92.46231,8.0,92.46231,92.71871,88.23529,92.46231,14.6,3.0,8.0
2018,East Asia & Pacific,Lao PDR,Lower middle income,7.0,96.48683,7.0,96.48683,10.0,47.05882,10.0,47.05882,174.0,0.0,174.0,0.0,96.48683,47.05882,0.0,7.0,10.0,174.0
2018,East Asia & Pacific,Marshall Islands,Upper middle income,11.9,94.07334,11.9,94.07334,5.0,76.47059,5.0,76.47059,17.0,83.41709,17.0,83.41709,94.07334,76.47059,83.41709,11.9,5.0,17.0
2018,East Asia & Pacific,Myanmar,Lower middle income,40.1,79.94265,40.1,79.94265,12.0,35.29412,12.0,35.29412,14.0,86.43216,14.0,86.43216,79.94265,35.29412,86.43216,40.1,12.0,14.0
2018,East Asia & Pacific,Mongolia,Lower middle income,1.4,99.28471,1.4,99.28471,8.0,58.82353,8.0,58.82353,12.0,88.44221,12.0,88.44221,99.28471,58.82353,88.44221,1.4,8.0,12.0
2018,East Asia & Pacific,Malaysia,Upper middle income,12.7,93.67221,12.7,93.67221,9.0,52.94118,10.0,47.05882,23.0,77.38693,24.0,76.38191,93.67221,50.0,76.88442,12.7,9.5,23.5
2018,East Asia & Pacific,New Zealand,High income,0.3,99.85408,0.3,99.85408,1.0,100.0,1.0,100.0,0.5,100.0,0.5,100.0,99.85408,100.0,100.0,0.3,1.0,0.5
2018,East Asia & Pacific,Philippines,Lower middle income,19.7,90.16036,19.7,90.16036,17.0,5.88235,17.0,5.88235,39.0,61.30653,39.0,61.30653,90.16036,5.88235,61.30653,19.7,17.0,39.0
2018,East Asia & Pacific,Palau,High income,2.9,98.56545,2.9,98.56545,8.0,58.82353,8.0,58.82353,28.0,72.36181,28.0,72.36181,98.56545,58.82353,72.36181,2.9,8.0,28.0
2018,East Asia & Pacific,Papua New Guinea,Lower middle income,20.3,89.83802,20.3,89.83802,6.0,70.58824,6.0,70.58824,41.0,59.29648,41.0,59.29648,89.83802,70.58824,59.29648,20.3,6.0,41.0
2018,East Asia & Pacific,Singapore,High income,0.5,99.72821,0.5,99.72821,3.0,88.23529,3.0,88.23529,2.5,97.98995,2.5,97.98995,99.72821,88.23529,97.98995,0.5,3.0,2.5
2018,East Asia & Pacific,Solomon Islands,Lower middle income,28.9,85.5257,28.9,85.5257,7.0,64.70588,7.0,64.70588,9.0,91.45729,9.0,91.45729,85.5257,64.70588,91.45729,28.9,7.0,9.0
2018,East Asia & Pacific,Thailand,Upper middle income,6.2,96.92196,6.2,96.92196,5.0,76.47059,5.0,76.47059,6.0,94.47236,6.0,94.47236,96.92196,76.47059,94.47236,6.2,5.0,6.0
